nces_id,name,state,enrollment
4827780,LIVINGSTON ISD,TX,4016
4827810,LLANO ISD,TX,1968
4827870,LOCKHART ISD,TX,6753
4827890,LOCKNEY ISD,TX,391
4827930,LOHN ISD,TX,123
4827960,LOMETA ISD,TX,316
4827990,LONDON ISD,TX,1808
4828020,LONE OAK ISD,TX,1137
4828110,LONGVIEW ISD,TX,8138
4828140,LOOP ISD,TX,150
4828170,LORAINE ISD,TX,141
4828200,LORENA ISD,TX,1817
4828230,LORENZO ISD,TX,207
4828290,LOS FRESNOS CISD,TX,10357
4828350,LOUISE ISD,TX,535
4828380,LOVEJOY ISD,TX,4019
4828410,LOVELADY ISD,TX,515
4828500,LUBBOCK ISD,TX,24133
4828530,LUEDERS-AVOCA ISD,TX,88
4828550,LUFKIN ISD,TX,6865
4828590,LULING ISD,TX,1443
4828620,LYFORD CISD,TX,1396
4828650,LYTLE ISD,TX,1825
4828680,MABANK ISD,TX,4118
4828710,MADISONVILLE CISD,TX,2377
4828740,MAGNOLIA ISD,TX,14916
4828780,MALAKOFF ISD,TX,1511
4828800,MALONE ISD,TX,63
4828830,MALTA ISD,TX,223
4828890,MANOR ISD,TX,9961
4828920,MANSFIELD ISD,TX,35354
4828980,MARATHON ISD,TX,58
4829010,MARBLE FALLS ISD,TX,4001
4829040,MARFA ISD,TX,194
4829100,MARION ISD,TX,1709
4829130,MARLIN ISD,TX,843
4829160,MARSHALL ISD,TX,4957
4829190,MART ISD,TX,605
4829220,MARTINS MILL ISD,TX,496
4829250,MARTINSVILLE ISD,TX,313
4829280,MASON ISD,TX,700
4829370,MATAGORDA ISD,TX,109
4829400,MATHIS ISD,TX,1429
4829460,MAUD ISD,TX,450
4829520,MAY ISD,TX,243
4829580,MAYPEARL ISD,TX,1209
4829670,MCALLEN ISD,TX,19890
4829700,MCCAMEY ISD,TX,484
4829760,MCDADE ISD,TX,377
4829820,MCGREGOR ISD,TX,1495
4829850,MCKINNEY ISD,TX,23296
4829880,MCLEAN ISD,TX,182
4829910,MCLEOD ISD,TX,424
4829940,MCMULLEN COUNTY ISD,TX,280
4830000,MEADOW ISD,TX,230
4830030,MEDINA ISD,TX,243
4830060,MEDINA VALLEY ISD,TX,9638
4830120,MELISSA ISD,TX,7735
4830180,MEMPHIS ISD,TX,345
4830210,MENARD ISD,TX,264
4830250,MERCEDES ISD,TX,4207
4830300,MERIDIAN ISD,TX,382
4830340,MERKEL ISD,TX,1090
4830360,IRION COUNTY ISD,TX,334
4830390,MESQUITE ISD,TX,37930
4830420,MEXIA ISD,TX,1846
4830450,MEYERSVILLE ISD,TX,176
4830480,MIAMI ISD,TX,177
4830570,MIDLAND ISD,TX,29651
4830600,MIDLOTHIAN ISD,TX,11356
4830640,MIDWAY ISD,TX,8824
4830660,MIDWAY ISD,TX,137
4830690,MILANO ISD,TX,423
4830720,MILDRED ISD,TX,838
4830750,MILES ISD,TX,488
4830780,MILFORD ISD,TX,258
4830810,MILLER GROVE ISD,TX,310
4830870,MILLSAP ISD,TX,1083
4830930,MINEOLA ISD,TX,1753
4830950,MINERAL WELLS ISD,TX,3303
4831040,MISSION CISD,TX,13765
4831170,MONAHANS-WICKETT-PYOTE ISD,TX,2181
4831200,MONTAGUE ISD,TX,163
4831230,MONTE ALTO ISD,TX,819
4831260,MONTGOMERY ISD,TX,9889
4831290,MOODY ISD,TX,751
4831320,MORAN ISD,TX,115
4831380,MORGAN ISD,TX,137
4831410,MORGAN MILL ISD,TX,127
4831470,MORTON ISD,TX,368
4831500,MOTLEY COUNTY ISD,TX,179
4831560,MOULTON ISD,TX,293
4831620,MOUNT CALM ISD,TX,168
4831650,MOUNT ENTERPRISE ISD,TX,501
4831760,MOUNT PLEASANT ISD,TX,5153
4831770,MOUNT VERNON ISD,TX,1608
4831860,MUENSTER ISD,TX,570
4831890,MULESHOE ISD,TX,1330
4831920,MULLIN ISD,TX,132
4831950,MUMFORD ISD,TX,598
4831970,MUNDAY CISD,TX,421
4832010,MURCHISON ISD,TX,169
4832090,NACOGDOCHES ISD,TX,5766
4832130,NATALIA ISD,TX,1315
4832160,NAVARRO ISD,TX,2702
4832190,NAVASOTA ISD,TX,3117
4832220,NAZARETH ISD,TX,243
4832250,NECHES ISD,TX,337
4832280,NEDERLAND ISD,TX,5317
4832310,NEEDVILLE ISD,TX,3650
4832340,NEW BOSTON ISD,TX,1108
4832370,NEW BRAUNFELS ISD,TX,9893
4832400,NEW CANEY ISD,TX,19420
4832430,NEW DEAL ISD,TX,731
4832460,NEW DIANA ISD,TX,1136
4832490,NEW HOME ISD,TX,708
4832610,NEW SUMMERFIELD ISD,TX,526
4832640,NEW WAVERLY ISD,TX,1074
4832700,NEWCASTLE ISD,TX,227
4832730,NEWTON ISD,TX,934
4832740,NIXON-SMILEY CISD,TX,1016
4832790,NOCONA ISD,TX,785
4832880,NORDHEIM ISD,TX,116
4832910,NORMANGEE ISD,TX,661
4832940,NORTH EAST ISD,TX,56420
4832970,NORTH HOPKINS ISD,TX,495
4833010,NORTH LAMAR ISD,TX,2395
4833030,NORTH ZULCH ISD,TX,333
4833090,NORTHSIDE ISD,TX,227
4833120,NORTHSIDE ISD,TX,100208
4833180,NORTHWEST ISD,TX,32098
4833240,NUECES CANYON CISD,TX,240
4833270,NURSERY ISD,TX,156
4833340,OAKWOOD ISD,TX,203
4833360,ODEM-EDROY ISD,TX,927
4833390,O'DONNELL ISD,TX,253
4833420,OGLESBY ISD,TX,237
4833570,OLFEN ISD,TX,145
4833630,OLNEY ISD,TX,691
4833660,OLTON ISD,TX,612
4833690,ONALASKA ISD,TX,1196
4833720,ORANGE GROVE ISD,TX,1648
4833780,ORANGEFIELD ISD,TX,1781
4833840,ORE CITY ISD,TX,788
4833870,OVERTON ISD,TX,523
4833900,PADUCAH ISD,TX,156
4833960,PAINT CREEK ISD,TX,111
4833980,PAINT ROCK ISD,TX,299
4834020,PALACIOS ISD,TX,1265
4834050,PALESTINE ISD,TX,3186
4834110,PALMER ISD,TX,1352
4834140,PALO PINTO ISD,TX,94
4834170,PAMPA ISD,TX,3141
4834230,PANHANDLE ISD,TX,620
4834260,PARADISE ISD,TX,1331
4834290,PARIS ISD,TX,3832
4834320,PASADENA ISD,TX,46491
4834380,PATTON SPRINGS ISD,TX,88
4834410,PAWNEE ISD,TX,630
4834440,PEARLAND ISD,TX,20862
4834470,PEARSALL ISD,TX,1953
4834500,PEASTER ISD,TX,1776
4834550,PECOS-BARSTOW-TOYAH ISD,TX,2919
4834560,PENELOPE ISD,TX,216
4834630,PERRIN-WHITT CISD,TX,324
4834650,PERRYTON ISD,TX,1802
4834680,PETERSBURG ISD,TX,243
4834710,PETROLIA CISD,TX,510
4834770,PETTUS ISD,TX,377
4834800,PEWITT CISD,TX,853
4834830,PFLUGERVILLE ISD,TX,25477
4834860,PHARR-SAN JUAN-ALAMO ISD,TX,29613
4834920,PILOT POINT ISD,TX,1619
4834980,PINE TREE ISD,TX,4439
4835010,PITTSBURG ISD,TX,2245
4835040,PLAINS ISD,TX,423
4835070,PLAINVIEW ISD,TX,4077
4835100,PLANO ISD,TX,46612
4835130,PLEASANT GROVE ISD,TX,2366
4835190,PLEASANTON ISD,TX,3406
4835250,POINT ISABEL ISD,TX,1786
4835310,PONDER ISD,TX,1719
4835340,POOLVILLE ISD,TX,797
4835370,PORT ARANSAS ISD,TX,585
4835400,PORT ARTHUR ISD,TX,8041
4835430,PORT NECHES-GROVES ISD,TX,5349
4835490,POST ISD,TX,686
4835520,POTEET ISD,TX,1837
4835550,POTH ISD,TX,962
4835560,HIGHLAND PARK ISD,TX,749
4835570,BUSHLAND ISD,TX,1434
4835580,POTTSBORO ISD,TX,1453
4835700,PRAIRIE LEA ISD,TX,267
4835730,PRAIRIE VALLEY ISD,TX,135
4835740,PRAIRILAND ISD,TX,1105
4835760,PREMONT ISD,TX,794
4835800,PRESIDIO ISD,TX,1085
4835820,PRIDDY ISD,TX,119
4835850,PRINCETON ISD,TX,9956
4835890,PRINGLE-MORSE CISD,TX,128
4835910,PROGRESO ISD,TX,1339
4836000,PROSPER ISD,TX,31651
4836180,QUANAH ISD,TX,434
4836210,QUEEN CITY ISD,TX,867
4836240,QUINLAN ISD,TX,2936
4836300,QUITMAN ISD,TX,1208
4836360,RAINS ISD,TX,1712
4836390,RALLS ISD,TX,370
4836420,RAMIREZ CSD,TX,36
4836450,RANDOLPH FIELD ISD,TX,1427
4836480,RANGER ISD,TX,288
4836510,RANKIN ISD,TX,301
4836540,RAYMONDVILLE ISD,TX,1963
4836570,REAGAN COUNTY ISD,TX,855
4836630,RED LICK ISD,TX,504
4836660,RED OAK ISD,TX,6696
4836750,REDWATER ISD,TX,1103
4836780,REFUGIO ISD,TX,656
4836930,RICARDO ISD,TX,659
4836960,RICE ISD,TX,1105
4836970,RICE CISD,TX,1306
4836990,RICHARDS ISD,TX,249
4837020,RICHARDSON ISD,TX,36971
4837080,RICHLAND SPRINGS ISD,TX,120
4837110,RIESEL ISD,TX,689
4837140,RIO GRANDE CITY GRULLA ISD,TX,9316
4837150,SOUTH TEXAS ISD,TX,4639
4837170,RIO HONDO ISD,TX,1437
4837200,RIO VISTA ISD,TX,1032
4837230,RISING STAR ISD,TX,181
4837260,RIVER ROAD ISD,TX,1221
4837320,RIVIERA ISD,TX,425
4837380,ROBERT LEE ISD,TX,269
4837410,ROBINSON ISD,TX,2378
4837440,ROBSTOWN ISD,TX,2570
4837470,ROBY CISD,TX,297
4837500,ROCHELLE ISD,TX,160
4837590,ROCKDALE ISD,TX,1482
4837650,ROCKWALL ISD,TX,19235
4837710,ROGERS ISD,TX,893
4837740,ROMA ISD,TX,6019
4837800,ROOSEVELT ISD,TX,1138
4837830,ROPES ISD,TX,622
4837860,ROSCOE COLLEGIATE ISD,TX,12256
4837900,ROSEBUD-LOTT ISD,TX,790
4838040,ROTAN ISD,TX,273
4838080,ROUND ROCK ISD,TX,46954
4838100,ROUND TOP-CARMINE ISD,TX,235
4838190,ROYAL ISD,TX,2884
4838220,ROYSE CITY ISD,TX,10034
4838280,RULE ISD,TX,138
4838310,RUNGE ISD,TX,162
4838360,RUSK ISD,TX,2057
4838400,S AND S CISD,TX,944
4838430,SABINAL ISD,TX,462
4838460,SABINE ISD,TX,1583
4838490,SABINE PASS ISD,TX,372
4838520,SAINT JO ISD,TX,326
4838580,SALADO ISD,TX,2429
4838610,SALTILLO ISD,TX,250
4838640,SAM RAYBURN ISD,TX,469
4838700,SAN ANGELO ISD,TX,13004
4838730,SAN ANTONIO ISD,TX,44047
4838760,SAN AUGUSTINE ISD,TX,597
4838790,SAN BENITO CISD,TX,9073
4838820,SAN DIEGO ISD,TX,1453
4838850,SAN ELIZARIO ISD,TX,2927
4838900,SAN FELIPE-DEL RIO CISD,TX,9767
4838910,SAN ISIDRO ISD,TX,153
4838970,SAN MARCOS CISD,TX,8222
4839000,SAN PERLITA ISD,TX,187
4839030,SAN SABA ISD,TX,738
4839060,SAN VICENTE ISD,TX,9
4839120,SANDS CISD,TX,232
4839150,SANFORD-FRITCH ISD,TX,745
4839180,SANGER ISD,TX,2880
4839210,SANTA ANNA ISD,TX,259
4839270,SANTA FE ISD,TX,4310
4839300,SANTA GERTRUDIS ISD,TX,826
4839330,SANTA MARIA ISD,TX,512
4839360,SANTA ROSA ISD,TX,874
4839390,SANTO ISD,TX,582
4839450,SAVOY ISD,TX,305
4839480,SCHERTZ-CIBOLO-U CITY ISD,TX,14947
4839510,SCHLEICHER ISD,TX,415
4839540,SCHULENBURG ISD,TX,684
4839570,SCURRY-ROSSER ISD,TX,1032
4839600,SEAGRAVES ISD,TX,525
4839630,SEALY ISD,TX,3109
4839690,SEGUIN ISD,TX,7290
4839750,SEMINOLE ISD,TX,3089
4839780,SEYMOUR ISD,TX,594
4839870,SHALLOWATER ISD,TX,1731
4839900,SHAMROCK ISD,TX,343
4839930,SHARYLAND ISD,TX,9844
4839960,SHELBYVILLE ISD,TX,891
4839990,SHELDON ISD,TX,10946
4840020,SHEPHERD ISD,TX,1968
4840080,SHERMAN ISD,TX,7788
4840110,SHINER ISD,TX,721
4840170,SIDNEY ISD,TX,106
4840200,SIERRA BLANCA ISD,TX,100
4840230,SILSBEE ISD,TX,2588
4840290,SILVERTON ISD,TX,204
4840320,SIMMS ISD,TX,480
4840350,SINTON ISD,TX,1961
4840380,SIVELLS BEND ISD,TX,62
4840410,SKIDMORE-TYNAN ISD,TX,775
4840440,SLATON ISD,TX,1271
4840470,SLIDELL ISD,TX,497
4840500,SLOCUM ISD,TX,323
4840550,SMITHVILLE ISD,TX,1849
4840590,SMYER ISD,TX,431
4840620,SNOOK ISD,TX,609
4840650,SNYDER ISD,TX,2317
4840680,SOUTH SAN ANTONIO ISD,TX,7468
4840710,SOCORRO ISD,TX,46668
4840740,SOMERSET ISD,TX,4259
4840770,SOMERVILLE ISD,TX,567
4840800,SONORA ISD,TX,643
4840890,SOUTHLAND ISD,TX,132
4840920,SOUTHSIDE ISD,TX,6091
4840950,SOUTHWEST ISD,TX,14833
4841010,SPEARMAN ISD,TX,692
4841070,SPLENDORA ISD,TX,5687
4841100,SPRING BRANCH ISD,TX,32668
4841190,SPRING HILL ISD,TX,1901
4841220,SPRING ISD,TX,33590
4841250,SPRINGLAKE-EARTH ISD,TX,231
4841280,SPRINGTOWN ISD,TX,4188
4841340,SPURGER ISD,TX,396
4841350,STAFFORD MSD,TX,3492
4841400,STAMFORD ISD,TX,586
4841430,STANTON ISD,TX,1062
4841520,STEPHENVILLE ISD,TX,3578
4841550,STERLING CITY ISD,TX,355
4841580,PLEMONS-STINNETT-PHILLIPS CISD,TX,565
4841610,STOCKDALE ISD,TX,861
4841670,STRATFORD ISD,TX,527
4841700,STRAWN ISD,TX,172
4841760,SUDAN ISD,TX,452
4841790,SULPHUR BLUFF ISD,TX,209
4841820,SULPHUR SPRINGS ISD,TX,4216
4841850,SUNDOWN ISD,TX,552
4841880,SUNNYVALE ISD,TX,2306
4841910,SUNRAY COLLEGIATE ISD,TX,593
4841970,SWEENY ISD,TX,1919
4842000,SWEET HOME ISD,TX,155
4842030,SWEETWATER ISD,TX,1806
4842060,TAFT ISD,TX,812
4842090,TAHOKA ISD,TX,612
4842120,RIVERCREST ISD,TX,684
4842210,TARKINGTON ISD,TX,1907
4842240,TATUM ISD,TX,1392
4842280,TAYLOR ISD,TX,2930
4842300,TEAGUE ISD,TX,1212
4842330,TEMPLE ISD,TX,8764
4842360,TENAHA ISD,TX,414
4842390,TERLINGUA CSD,TX,121
4842420,TERRELL COUNTY ISD,TX,114
4842450,TERRELL ISD,TX,5283
4842480,TEXARKANA ISD,TX,7269
4842510,TEXAS CITY ISD,TX,7711
4842540,TEXHOMA ISD,TX,142
4842570,TEXLINE ISD,TX,225
4842630,THORNDALE ISD,TX,637
4842660,THRALL ISD,TX,873
4842690,THREE RIVERS ISD,TX,566
4842720,THREE WAY ISD,TX,212
4842780,THROCKMORTON COLLEGIATE ISD,TX,144
4842810,TIDEHAVEN ISD,TX,1065
4842840,TIMPSON ISD,TX,756
4842870,TIOGA ISD,TX,664
4842900,TOLAR ISD,TX,884
4842930,TOM BEAN ISD,TX,741
4842960,TOMBALL ISD,TX,22913
4842990,TORNILLO ISD,TX,726
4843110,TRENT ISD,TX,144
4843140,TRENTON ISD,TX,712
4843170,TRINIDAD ISD,TX,173
4843200,TRINITY ISD,TX,1179
4843230,TROUP ISD,TX,1063
4843260,TROY ISD,TX,1732
4843290,WESTWOOD ISD,TX,1387
4843320,TULIA ISD,TX,801
4843350,TULOSO-MIDWAY ISD,TX,3671
4843400,TURKEY-QUITAQUE ISD,TX,180
4843470,TYLER ISD,TX,18708
4843530,UNION GROVE ISD,TX,720
4843560,UNION HILL ISD,TX,282
4843650,UNITED ISD,TX,40742
4843680,UTOPIA ISD,TX,196
4843720,UVALDE CISD,TX,4019
4843740,VALENTINE ISD,TX,32
4843760,VALLEY MILLS ISD,TX,669
4843800,VALLEY VIEW ISD,TX,3444
4843860,VALLEY VIEW ISD,TX,851
4843890,VAN ALSTYNE ISD,TX,2612
4843920,VAN ISD,TX,2358
4843950,VAN VLECK ISD,TX,1039
4843980,VEGA ISD,TX,340
4844010,VENUS ISD,TX,2283
4844040,VERIBEST ISD,TX,263
4844110,VERNON ISD,TX,1729
4844150,VICTORIA ISD,TX,12919
4844160,VIDOR ISD,TX,4165
4844250,VYSEHRAD ISD,TX,74
4844280,WACO ISD,TX,13376
4844310,WAELDER ISD,TX,302
4844370,WALCOTT ISD,TX,146
4844410,WALL ISD,TX,1313
4844430,WALLER ISD,TX,9905
4844470,BRAZOS ISD,TX,866
4844490,WALNUT BEND ISD,TX,73
4844520,WALNUT SPRINGS ISD,TX,165
4844580,WARREN ISD,TX,1181
4844670,WASKOM ISD,TX,806
4844710,WATER VALLEY ISD,TX,310
4844730,WAXAHACHIE ISD,TX,11196
4844800,WEATHERFORD ISD,TX,8023
4844810,WEBB CISD,TX,240
4844820,WEIMAR ISD,TX,732
4844890,WELLINGTON ISD,TX,534
4844910,WELLMAN-UNION CISD,TX,248
4844940,WELLS ISD,TX,239
4844960,WESLACO ISD,TX,16300
4845000,WEST HARDIN COUNTY CISD,TX,535
4845040,WEST ISD,TX,1300
4845090,WEST ORANGE-COVE CISD,TX,2592
4845120,WEST OSO ISD,TX,1778
4845150,WEST RUSK COUNTY CONSOLIDATED ISD,TX,1029
4845180,WEST SABINE ISD,TX,638
4845210,WESTBROOK ISD,TX,220
4845240,WESTHOFF ISD,TX,85
4845330,WESTPHALIA ISD,TX,159
4845380,WHARTON ISD,TX,1767
4845420,WHEELER ISD,TX,372
4845450,WHITE DEER ISD,TX,322
4845480,WHITE OAK ISD,TX,1428
4845540,WHITE SETTLEMENT ISD,TX,6831
4845570,WHITEFACE CISD,TX,298
4845600,WHITEHOUSE ISD,TX,4676
4845630,WHITESBORO ISD,TX,1802
4845670,WHITEWRIGHT ISD,TX,801
4845690,WHITHARRAL ISD,TX,229
4845720,WHITNEY ISD,TX,1454
4845780,WICHITA FALLS ISD,TX,12644
4845840,WILDORADO ISD,TX,215
4845900,WILLIS ISD,TX,9313
4845950,WILLS POINT ISD,TX,2893
4845990,WILSON ISD,TX,133
4846080,WINDTHORST ISD,TX,506
4846170,WINK-LOVING ISD,TX,438
4846200,WINNSBORO ISD,TX,1454
4846230,WINONA ISD,TX,1166
4846260,WINTERS ISD,TX,552
4846320,WODEN ISD,TX,885
4846350,WOLFE CITY ISD,TX,713
4846380,WOODSBORO ISD,TX,400
4846410,WOODSON ISD,TX,178
4846440,WOODVILLE ISD,TX,1196
4846470,WORTHAM ISD,TX,535
4846500,WYLIE ISD,TX,5606
4846530,WYLIE ISD,TX,19401
4846590,YANTIS ISD,TX,305
4846620,YOAKUM ISD,TX,1458
4846650,YORKTOWN ISD,TX,574
4846680,YSLETA ISD,TX,34062
4846710,ZAPATA COUNTY ISD,TX,3290
4846740,ZAVALLA ISD,TX,303
4846770,ZEPHYR ISD,TX,220
4899130,BENAVIDES ISD,TX,148
4900030,Alpine District,UT,86645
4900060,Beaver District,UT,1471
4900090,Box Elder District,UT,12554
4900120,Cache District,UT,20286
4900142,Canyons District,UT,32688
4900150,Carbon District,UT,3334
4900180,Daggett District,UT,200
4900210,Davis District,UT,71428
4900240,Duchesne District,UT,5309
4900270,Emery District,UT,2091
4900300,Garfield District,UT,1628
4900330,Grand District,UT,1436
4900360,Granite District,UT,59106
4900390,Iron District,UT,14125
4900420,Jordan District,UT,58788
4900450,Juab District,UT,2758
4900480,Kane District,UT,1484
4900510,Logan City District,UT,5328
4900540,Millard District,UT,3198
4900570,Morgan District,UT,3185
4900600,Murray District,UT,5678
4900630,Nebo District,UT,43696
4900660,North Sanpete District,UT,2706
4900690,North Summit District,UT,1073
4900720,Ogden City District,UT,10244
4900750,Park City District,UT,4269
4900780,Piute District,UT,453
4900810,Provo District,UT,13897
4900840,Rich District,UT,507
4900870,Salt Lake District,UT,19049
4900900,San Juan District,UT,2897
4900930,Sevier District,UT,4658
4900960,South Sanpete District,UT,3305
4900990,South Summit District,UT,1616
4901020,Tintic District,UT,276
4901050,Tooele District,UT,16088
4901080,Uintah District,UT,6687
4901110,Wasatch District,UT,8780
4901140,Washington District,UT,36961
4901170,Wayne District,UT,468
4901200,Weber District,UT,32054
5000011,Buels Gore School District,VT,0
5000012,Ferdinand School District,VT,0
5000013,Glastenbury School District,VT,0
5000014,Somerset School District,VT,0
5000015,Averill School District,VT,0
5000016,Averys Gore School District,VT,0
5000017,Lewis School District,VT,0
5000018,Warners Grant School District,VT,0
5000019,Warrens Grant School District,VT,0
5000024,Rivendell Interstate School District,NH,399
5000390,Barstow Unified Union School District #49,VT,168
5000392,Otter Valley Unified Union School District #53,VT,1158
5000393,Mill River Unified Union School District #52,VT,782
5000395,Essex Westford Educational Community Unified Union SD #51,VT,3656
5000396,Champlain Valley Unified Union School District #56,VT,4044
5000397,Lamoille North Modified Union School District #058B,VT,750
5000398,Addison Northwest Unified Union School District #54,VT,910
5000399,Maple Run Unified Union School District #57,VT,2611
5000400,Orange Southwest Unified Union School District #59,VT,811
5000401,Lamoille North Modified Union School District #058A,VT,606
5000402,Addison Central Unified Union School District #55,VT,1747
5000403,Harwood Unified Union School District #60,VT,1792
5000408,Paine Mountain Union School District #68,VT,1032
5000409,Wells Spring Unified Union School District #69,VT,197
5000410,Montpelier Roxbury Unified Union School District #71,VT,1190
5000411,Quarry Valley Unified Union School District #70,VT,1054
5000412,Caledonia Cooperative Unified School District #78,VT,545
5000414,Granville Hancock Unified School District,VT,6
5000415,Northeast Kingdom Choice School District,VT,234
5000417,Taconic and Green Regional School District #63,VT,1647
5000418,Twin Valley Unified School District #75,VT,375
5000419,Mettawee School District #84,VT,260
5000421,Kingdom East Unified Union School District #64,VT,1723
5000422,Ludlow Mt. Holly Unified Union School District #83,VT,226
5000423,Rochester Stockbridge Unified School District #81,VT,140
5000425,Mt. Abraham Unified School District #61,VT,1228
5000426,White River Unified School District #79,VT,653
5000427,Green Mountain Unified School District #77,VT,629
5000429,First Branch Unified School District #82,VT,296
5000430,Echo Valley Community Union School District #67,VT,200
5000431,Windham Southeast Unified Union School District #96,VT,2281
5000432,West River Valley Union Education District #72B,VT,261
5000433,Missisquoi Valley School District #89,VT,1852
5000434,Southwest Vermont Union Elementary School District #87,VT,1353
5000435,Champlain Islands Unified Union School District #66,VT,231
5000436,Lake Region Union Elementary Middle School District,VT,652
5000437,Oxbow Unified Union School District #91,VT,657
5000438,Mountain View Union Elementary School District #94,VT,306
5000439,Washington Central Unified Union School District #92,VT,1312
5000440,Slate Valley Unified Union School District #62,VT,1181
5000441,Northern Mountain Valley Unified Union School District #85,VT,839
5000442,Mount Ascutney School District #86,VT,640
5000443,Mount Mansfield Unified Union School District #401,VT,2574
5000444,Enosburgh-Richford Unified Union School District #88,VT,1102
5000445,Barre Unified Union School District #97,VT,2174
5000446,Athens Grafton School District,VT,39
5000447,River Valleys Unified School District #73,VT,189
5000448,Elmore-Morristown Unified Union School District #90,VT,817
5000449,West River Valley Union Education District #72A,VT,220
5000450,Mountain Views Unified Union School District #76,VT,1006
5001770,Alburgh School District,VT,212
5001830,Arlington School District,VT,408
5002610,Brighton School District,VT,130
5002820,Burlington School District,VT,3429
5002850,Cabot School District,VT,154
5002910,Cambridge School District,VT,324
5002940,Canaan School District,VT,184
5003060,Charleston School District,VT,118
5003240,Colchester School District,VT,2463
5003360,Coventry School District,VT,124
5003390,Craftsbury Town School District,VT,207
5003450,Danville School District,VT,330
5003480,Derby School District,VT,486
5003930,Fairfax School District,VT,990
5004080,Fletcher School District,VT,117
5004140,Georgia School District,VT,588
5004500,Halifax School District,VT,85
5004590,Hartford School District,VT,1418
5004620,Hartland School District,VT,285
5004710,Holland School District,VT,0
5004830,Ira School District,VT,4
5004950,Jay School District,VT,0
5004960,Jay/Westfield Joint Elementary School District,VT,81
5005050,Lake Region Union High School District #24,VT,356
5005160,Lincoln Town School District,VT,113
5005220,Lowell School District,VT,79
5005400,Marlboro School District,VT,93
5005610,Milton School District,VT,1468
5005760,Morgan School District,VT,0
5005810,Mount Anthony Union High School District #14,VT,1340
5006000,Newport City School District,VT,324
5006030,Newport Town School District,VT,123
5006060,North Bennington Incorporated School District,VT,114
5006180,Norwich School District,VT,345
5006390,Peacham School District,VT,93
5006450,Pittsfield School District,VT,6
5006780,Readsboro School District,VT,48
5006930,Rockingham School District,VT,506
5007050,Rutland City School District,VT,1912
5007080,Rutland Town School District,VT,430
5007170,Sandgate School District,VT,30
5007200,Searsburg School District,VT,4
5007260,Sharon School District,VT,240
5007470,South Burlington School District,VT,2646
5007500,South Hero School District,VT,171
5007530,Springfield School District,VT,1171
5007650,Saint Johnsbury School District,VT,1030
5007680,Stamford School District,VT,105
5007710,Stannard School District,VT,0
5007800,Stowe Town School District,VT,756
5007830,Strafford School District,VT,162
5007860,Stratton School District,VT,31
5008010,Thetford School District,VT,360
5008130,Troy School District,VT,197
5008224,Blue Mountain Union School District #21,VT,399
5008225,Twinfield Union School District #33,VT,316
5008242,Waits River Union High District #36,VT,333
5008243,Hazen Union High School District #26,VT,267
5008246,Bellows Falls Union High School District #27,VT,303
5008310,Vernon School District,VT,223
5008700,Weathersfield School District,VT,266
5008910,Westfield School District,VT,1
5008970,Westminster School District,VT,169
5009000,Westmore School District,VT,0
5009270,Windham School District,VT,9
5009330,Winhall School District,VT,174
5009360,Winooski Incorporated School District,VT,762
5009390,Wolcott School District,VT,109
5009570,North Country Union Junior High School District,VT,237
5009600,North Country Union High School District,VT,698
5100060,Accomack County Public Schools,VA,4623
5100090,Albemarle County Public Schools,VA,14149
5100120,Alexandria City Public Schools,VA,16575
5100152,Alleghany Highlands Public Schools,VA,2804
5100180,Amelia County Public Schools,VA,1600
5100210,Amherst County Public Schools,VA,3900
5100240,Appomattox County Public Schools,VA,2421
5100270,Arlington County Public Schools,VA,27950
5100300,Augusta County Public Schools,VA,10130
5100330,Bath County Public Schools,VA,509
5100360,Bedford County Public Schools,VA,8930
5100390,Bland County Public Schools,VA,818
